,hora,comuna,tipo_calle,calle,longitud,latutid,victima,FECHA ,SEXO,EDAD_VICTIMA
11859,04:15:00 p.m.,1,AVENIDA,PASEO COLON AV.,-58.368191458951,-34.622809597996,CICLISTA,2020-05-06,sd,sd
11860,11:20:00 a.m.,15,AVENIDA,"DRAGO, LUIS MARIA",-58.438766302497,-34.599873894411,CICLISTA,2020-05-10,Varon,50
11861,01:30:00 p.m.,4,AVENIDA,LA PLATA AV.,-58.423250026921,-34.641138103726,CICLISTA,2020-05-10,Varon,32
11862,04:30:00 p.m.,13,AVENIDA,DEL LIBERTADOR AV.,-58.446871975618,-34.55763691552,CICLISTA,2020-05-10,Varon,59
11863,11:30:00 p.m.,3,CALLE,"PERON, JUAN DOMINGO, TTE. GENERAL",-58.396473120354,-34.607152253349,CICLISTA,2020-05-11,Varon,53
11864,09:08:00 a.m.,7,CALLE,MIRO,-58.44292415429,-34.640521141294,CICLISTA,2020-05-12,Varon,51
11865,06:45:00 p.m.,2,AVENIDA,PUEYRREDON AV.,-58.398752870111,-34.588389031329,CICLISTA,2020-05-12,Varon,46
11866,11:15:00 a.m.,11,AVENIDA,GAONA AV.,-58.470386761243,-34.618489937374,CICLISTA,2020-05-13,Mujer,sd
11870,06:45:00 p.m.,13,CALLE,ROOSEVELT FRANKLIN D.,-58.458803701575,-34.556233610401,CICLISTA,2020-05-18,Mujer,55
11872,04:45:00 p.m.,3,CALLE,LARREA,-58.401763112344,-34.607284982988,CICLISTA,2020-05-19,varon,32
11873,04:45:00 p.m.,3,CALLE,LARREA,-58.401763112344,-34.607284982988,CICLISTA,2020-05-19,Mujer,48
11874,06:10:00 p.m.,14,AVENIDA,"FIGUEROA ALCORTA, PRES. AV.",-58.403440588193,-34.577624042036,CICLISTA,2020-05-20,Mujer,39
11875,06:30:00 p.m.,5,CALLE,DON BOSCO,-58.423330970114,-34.613607687955,CICLISTA,2020-05-20,Varon,33
11876,10:05:00 p.m.,15,CALLE,ALVAREZ JONTE,-58.472196175377,-34.603959810039,CICLISTA,2020-05-21,Varon,26
11878,08:45:00 p.m.,14,AVENIDA,"CAMPOS, LUIS M. AV.",-58.430008430633,-34.576208663989,CICLISTA,2020-05-21,Varon,27
11879,11:00:00 a.m.,8,AVENIDA,"DELLEPIANE, LUIS, TTE. GRAL.",-58.474398863291,-34.668792400613,CICLISTA,2020-05-21,Mujer,29
11881,10:30:00 a.m.,12,CALLE,"ARTIGAS, JOSE GERVASIO, GRAL.",-58.503483448527,-34.577053362143,CICLISTA,2020-05-23,Mujer,37
11882,12:00:00 p.m.,3,AVENIDA,BELGRANO AV.,-58.392914676368,-34.613728519063,CICLISTA,2020-05-23,Mujer,54
11884,04:30:00 p.m.,12,CALLE,HABANA,-58.498363628692,-34.5885635314,CICLISTA,2020-05-26,Mujer,51
11885,04:30:00 p.m.,12,CALLE,HABANA,-58.498363628692,-34.5885635314,CICLISTA,2020-05-26,Mujer,41
11886,07:10:00 p.m.,5,AVENIDA,BELGRANO AV.,-58.414371777883,-34.615536209518,CICLISTA,2020-05-26,Varon,25
11889,07:00:00 p.m.,5,CALLE,POTOSI,-58.427036007901,-34.607281434532,CICLISTA,2020-06-01,Mujer,51
11890,02:40:00 p.m.,2,AVENIDA,PUEYRREDON AV.,-58.391722021172,-34.584756384741,CICLISTA,2020-06-01,Varon,52
11891,11:30:00 p.m.,3,AVENIDA,RIVADAVIA AV.,-58.404525268536,-34.610219328933,CICLISTA,2020-06-02,Varon,27
11892,02:30:00 p.m.,12,AVENIDA,CABILDO AV.,-58.473786649139,-34.541530777721,CICLISTA,2020-06-03,Varon,58
11893,07:30:00 p.m.,10,CALLE,MADERO,-58.525860920725,-34.634187759147,CICLISTA,2020-06-07,Varon,35
11894,08:16:00 a.m.,5,AVENIDA,"GARAY, JUAN DE AV.",-58.419189021832,-34.63174259975,CICLISTA,2020-06-08,Varon,19
11895,02:55:00 p.m.,10,CALLE,RENQUE CURA,-58.50540434369,-34.623901634599,CICLISTA,2020-06-08,Varon,25
11896,12:30:00 p.m.,7,AVENIDA,CARABOBO AV.,-58.455702412878,-34.628319598634,CICLISTA,2020-06-09,Varon,38
11897,12:50:00 p.m.,15,AVENIDA,BONPLAND,-58.44139893925,-34.586780093119,CICLISTA,2020-06-09,Mujer,33
11898,10:25:00 a.m.,3,CALLE,"ALSINA, ADOLFO",-58.404352880613,-34.612348991845,CICLISTA,2020-06-10,Mujer,34
11899,10:25:00 a.m.,3,CALLE,"ALSINA, ADOLFO",-58.404352880613,-34.612348991845,CICLISTA,2020-06-10,Varon,29
11900,10:30:00 a.m.,5,AVENIDA,RIVADAVIA AV.,-58.414469394867,-34.610735551189,CICLISTA,2020-06-10,Varon,24
11901,04:50:00 p.m.,11,AVENIDA,"JUSTO, JUAN B. AV.",-58.47225278344,-34.613823878523,CICLISTA,2020-06-10,Varon,42
11903,02:30:00 p.m.,6,AVENIDA,ACOYTE AV.,-58.438277543626,-34.612556522966,CICLISTA,2020-06-11,Varon,34
11904,11:55:00 a.m.,4,AVENIDA,SAENZ AV.,-58.416284774602,-34.648424295498,CICLISTA,2020-06-12,Varon,30
11905,03:00:00 p.m.,1,AVENIDA,SANTA FE AV.,-58.380744024701,-34.595478027329,CICLISTA,2020-06-12,Varon,34
11906,01:40:00 p.m.,7,AVENIDA,RIVADAVIA AV.,-58.45885438145,-34.627547703895,CICLISTA,2020-06-13,Mujer,31
11907,03:00:00 p.m.,1,CALLE,COCHABAMBA,-58.368191458951,-34.622809597996,CICLISTA,2020-06-13,Varon,24
11908,09:10:00 p.m.,2,AVENIDA,PUEYRREDON AV.,-58.397935006359,-34.587608848458,CICLISTA,2020-06-14,Varon,25
11909,08:12:00 a.m.,3,CALLE,RINCON,-58.396152274017,-34.6129753961,CICLISTA,2020-06-16,Varon,41
11910,11:30:00 a.m.,3,AVENIDA,INDEPENDENCIA AV.,-58.39335145107,-34.618421590769,CICLISTA,2020-06-16,Mujer,40
11911,04:00:00 p.m.,15,AVENIDA,SAN MARTIN AV.,-58.462108919847,-34.603562115483,CICLISTA,2020-06-16,Mujer,22
11912,05:40:00 p.m.,11,CALLE,CAMARONES,-58.48666307255,-34.615380702975,CICLISTA,2020-06-16,varon,29
11913,05:40:00 p.m.,11,CALLE,CAMARONES,-58.48666307255,-34.615380702975,CICLISTA,2020-06-16,Mujer,41
11914,07:51:00 p.m.,13,CALLE,AZURDUY JUANA,-58.471259219222,-34.55337597368,CICLISTA,2020-06-16,Varon,34
11916,12:20:00 p.m.,7,AVENIDA,"PERON, EVA AV.",-58.446133330851,-34.634153115809,CICLISTA,2020-06-18,Mujer,20
11917,02:30:00 p.m.,14,AVENIDA,SANTA FE AV.,-58.431333761937,-34.576484253564,CICLISTA,2020-06-18,varon,34
11918,02:30:00 p.m.,14,AVENIDA,SANTA FE AV.,-58.431333761937,-34.576484253564,CICLISTA,2020-06-18,sd,sd
11919,12:30:00 p.m.,6,CALLE,"SEGUI, F. J., ALTE.",-58.457348796943,-34.612205504492,CICLISTA,2020-06-19,Varon,sd
11920,10:10:00 p.m.,15,CALLE,ACOYTE,-58.443978840188,-34.602272614409,MOTO,2020-06-20,Mujer,23
11921,12:00:00 p.m.,3,CALLE,SARANDI,-58.394498857934,-34.620544921846,CICLISTA,2020-06-20,sd,sd
11922,10:45:00 a.m.,13,AVENIDA,JURAMENTO AV.,-58.451959287563,-34.55904562156,CICLISTA,2020-06-24,Mujer,sd
11923,10:00:00 a.m.,2,CALLE,PARAGUAY,-58.398187879922,-34.598246524975,CICLISTA,2020-06-24,Varon,27
11924,04:30:00 p.m.,15,CALLE,CASTILLO,-58.431915189665,-34.597968421501,CICLISTA,2020-06-24,Varon,30
11925,06:30:00 p.m.,1,AVENIDA,"MADERO, EDUARDO AV.",-58.371240520055,-34.594642751995,CICLISTA,2020-06-24,Varon,63
11926,02:50:00 p.m.,11,AVENIDA,ALVAREZ JONTE AV.,-58.484353898518,-34.609093061056,CICLISTA,2020-06-25,Varon,52
11927,06:00:00 p.m.,15,AVENIDA,WARNES AV.,-58.450876925698,-34.599308378433,CICLISTA,2020-06-25,Varon,20
11928,03:39:00 p.m.,12,CALLE,SUPERI,-58.475903055386,-34.556857563935,CICLISTA,2020-06-26,Mujer,21
11929,07:15:00 p.m.,2,AVENIDA,SANTA FE AV.,-58.404304281374,-34.593544031255,CICLISTA,2020-06-26,Varon,56
11930,05:03:00 p.m.,7,AVENIDA,LA PLATA AV.,-58.426214483753,-34.629393575635,CICLISTA,2020-06-26,Varon,50
11931,01:20:00 p.m.,8,CALLE,ZUVIRIA,-58.488926056429,-34.671480556782,CICLISTA,2020-06-27,Varon,46
11932,08:30:00 p.m.,14,CALLE,GORRITI,-58.421302002026,-34.595365329462,CICLISTA,2020-06-29,Varon,29
11933,04:00:00 p.m.,6,CALLE,VALLE,-58.444596238083,-34.625339988227,CICLISTA,2020-06-30,Mujer,35
11934,06:10:00 p.m.,4,AVENIDA,COLONIA AV.,-58.397534256551,-34.639358340547,CICLISTA,2020-06-30,Varon,39
11935,02:36:00 p.m.,13,CALLE,"PINO, VIRREY DEL",-58.454787947304,-34.567536530552,CICLISTA,2020-07-01,Varon,47
11936,08:55:00 a.m.,2,AVENIDA,SANTA FE AV.,-58.407139406169,-34.591673093819,CICLISTA,2020-07-02,Varon,34
11937,04:00:00 p.m.,3,AVENIDA,RIVADAVIA AV.,-58.391959161626,-34.609234203568,CICLISTA,2020-07-02,Varon,44
11938,09:06:00 p.m.,8,CALLE,ITAQUI,-58.472598716956,-34.687117511573,CICLISTA,2020-07-02,Mujer,35
11939,10:30:00 a.m.,3,AVENIDA,CATAMARCA,-58.407667686022,-34.610236787447,CICLISTA,2020-07-06,Varon,22
11940,01:20:00 p.m.,14,CALLE,REPUBLICA ARABE SIRIA,-58.413067765224,-34.580000963813,CICLISTA,2020-07-06,Mujer,25
11941,05:25:00 p.m.,14,CALLE,PARAGUAY,-58.422291060734,-34.586157270028,CICLISTA,2020-07-06,Varon,94
11942,04:43:00 p.m.,4,AVENIDA,"ALCORTA, AMANCIO AV.",-58.405229602237,-34.650263672468,CICLISTA,2020-07-06,Mujer,28
11943,06:40:00 p.m.,2,AVENIDA,SANTA FE AV.,-58.392983681964,-34.596036849502,CICLISTA,2020-07-06,Mujer,23
11944,01:00:00 p.m.,3,AVENIDA,PUEYRREDON AV.,-58.406047938521,-34.606033107039,CICLISTA,2020-07-07,Mujer,39
11946,08:50:00 a.m.,3,AVENIDA,RIVADAVIA AV.,-58.393376446176,-34.609275829244,CICLISTA,2020-07-08,Varon,27
11947,01:00:00 p.m.,6,AVENIDA,RIVADAVIA AV.,-58.436921695083,-34.61830091972,CICLISTA,2020-07-08,Mujer,29
11948,03:40:00 p.m.,12,AVENIDA,ALVAREZ THOMAS AV.,-58.481637804852,-34.572747669269,CICLISTA,2020-07-08,Varon,31
11949,02:40:00 p.m.,10,CALLE,SANABRIA,-58.496142571331,-34.621417448193,CICLISTA,2020-07-09,Mujer,32
11950,07:35:00 p.m.,4,AVENIDA,SAENZ AV.,-58.416284774602,-34.648424295498,CICLISTA,2020-07-10,Varon,sd
11952,01:00:00 p.m.,11,AVENIDA,"BEIRO, FRANCISCO AV.",-58.509192819078,-34.604250472764,CICLISTA,2020-07-14,Varon,52
11953,01:15:00 p.m.,15,AVENIDA,DE LOS INCAS AV.,-58.472133724445,-34.580052671861,CICLISTA,2020-07-14,Varon,42
11954,03:00:00 p.m.,10,CALLE,"PAZ, MARCOS",-58.507356974273,-34.614842563992,CICLISTA,2020-07-15,Mujer,27
11955,10:01:00 p.m.,11,CALLE,TERRADA,-58.474567391364,-34.61779045917,CICLISTA,2020-07-15,Varon,36
11956,03:30:00 p.m.,15,AVENIDA,DORREGO AV.,-58.448094434863,-34.592413916996,CICLISTA,2020-07-16,Mujer,45
11957,02:45:00 p.m.,13,CALLE,CIUDAD DE LA PAZ,-58.465617248466,-34.554098622223,CICLISTA,2020-07-16,Mujer,55
11958,11:00:00 a.m.,6,AVENIDA,"PUEYRREDON, HONORIO, DR. AV.",-58.442273058926,-34.611913196231,PEATON,2020-07-16,Varon,66
11959,03:00:00 p.m.,13,AVENIDA,CABILDO AV.,-58.453391666814,-34.565279790662,CICLISTA,2020-07-17,Mujer,27
11961,02:30:00 p.m.,9,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",-58.511244401069,-34.658591288535,CICLISTA,2020-07-17,Mujer,32
11962,01:20:00 a.m.,9,AVENIDA,OLIDEN,-58.490075851674,-34.664398589028,CICLISTA,2020-07-18,Varon,40
11963,02:00:00 p.m.,13,CALLE,O'HIGGINS,-58.457130375122,-34.555323361643,CICLISTA,2020-07-18,Varon,41
11964,09:00:00 p.m.,14,CALLE,FITZ ROY,-58.434640869669,-34.582693197068,CICLISTA,2020-07-19,Varon,30
11965,07:30:00 a.m.,7,AVENIDA,"PERON, EVA AV.",-58.456839200782,-34.641114085974,CICLISTA,2020-07-20,Mujer,31
11966,10:30:00 a.m.,12,GRAL PAZ,"PAZ, GRAL. AV.",-58.505982565947,-34.563799805439,CICLISTA,2020-07-20,Mujer,4
11967,06:30:00 p.m.,15,AVENIDA,TRIUNVIRATO AV.,-58.472241329083,-34.582003743491,CICLISTA,2020-07-20,Varon,35
11968,05:30:00 p.m.,2,AVENIDA,PUEYRREDON AV.,-58.400320088191,-34.590587586242,CICLISTA,2020-07-20,Varon,34
11970,07:15:00 p.m.,1,AVENIDA,"IRIGOYEN, BERNARDO DE",-58.37793562149,-34.628609193286,CICLISTA,2020-07-21,Mujer,41
11971,02:45:00 p.m.,11,AVENIDA,GAONA AV.,-58.472934077345,-34.619847455672,CICLISTA,2020-07-22,Mujer,41
11972,01:20:00 p.m.,3,CALLE,PASTEUR,-58.399396325599,-34.602943153454,CICLISTA,2020-07-22,Varon,56
11973,03:45:00 p.m.,2,AVENIDA,SANTA FE AV.,-58.39990285775,-34.595117140805,CICLISTA,2020-07-23,Varon,57
11974,08:00:00 p.m.,15,AVENIDA,DE LOS CONSTITUYENTES AV.,-58.48808578659,-34.585550716662,CICLISTA,2020-07-23,Varon,23
11975,10:30:00 p.m.,9,CALLE,LACARRA,-58.48192996304,-34.639724723249,CICLISTA,2020-07-24,Varon,44
11976,12:10:00 p.m.,10,CALLE,VIRGILIO,-58.509273941504,-34.627655037722,CICLISTA,2020-07-24,Varon,60
11977,02:00:00 p.m.,8,CALLE,MURGUIONDO,-58.485057045672,-34.670126520678,CICLISTA,2020-07-24,Varon,68
11979,12:00:00 p.m.,13,CALLE,"PEDRAZA, MANUELA",-58.468123209811,-34.552717883069,CICLISTA,2020-07-25,Varon,27
11980,02:00:00 p.m.,7,CALLE,MENDEZ DE ANDES,-58.461017281766,-34.620422680924,CICLISTA,2020-07-27,Mujer,35
11981,10:23:00 p.m.,12,AVENIDA,CABILDO AV.,-58.468848352084,-34.548114644476,CICLISTA,2020-07-28,Varon,26
11982,03:19:00 p.m.,13,CALLE,"OLAGUER Y FELIU, VIRREY",-58.458216688213,-34.574838911973,CICLISTA,2020-07-28,Mujer,37
11983,08:35:00 a.m.,15,CALLE,"GARCIA, JUAN AGUSTIN",-58.464070456993,-34.597084976224,CICLISTA,2020-07-29,Mujer,33
11984,05:00:00 p.m.,10,CALLE,MERCEDES,-58.502462537554,-34.61193391306,CICLISTA,2020-07-29,Mujer,29
11985,05:20:00 p.m.,4,AVENIDA,ALMAFUERTE AV.,-58.412941981336,-34.642859631706,CICLISTA,2020-07-29,Varon,22
11987,08:50:00 p.m.,6,AVENIDA,"CALVO, CARLOS AV.",-58.427177837417,-34.625133747514,CICLISTA,2020-07-29,Varon,26
11988,08:40:00 p.m.,2,AVENIDA,SANTA FE AV.,-58.396097253418,-34.595736874904,CICLISTA,2020-07-29,Mujer,29
11989,11:05:00 p.m.,13,AVENIDA,CABILDO AV.,-58.465296551518,-34.552872655593,CICLISTA,2020-07-31,Varon,34
11990,03:30:00 p.m.,14,AVENIDA,LAS HERAS GENERAL AV.,-58.406379193037,-34.58320963015,CICLISTA,2020-07-31,Varon,19
11991,02:42:00 p.m.,6,AVENIDA,FORMOSA,-58.435175363224,-34.62127116061,MOTO,2020-07-31,Varon,32
11992,02:00:00 p.m.,15,CALLE,LA PAMPA,-58.478762566702,-34.579213559608,CICLISTA,2020-07-31,Varon,44
11993,02:30:00 p.m.,3,CALLE,"CALVO, CARLOS",-58.391946835023,-34.620424728729,CICLISTA,2020-08-01,Varon,56
11994,03:00:00 p.m.,14,CALLE,GODOY CRUZ,-58.427997655757,-34.581787073483,CICLISTA,2020-08-01,Varon,46
11995,04:00:00 p.m.,3,CALLE,ECUADOR,-58.407410351275,-34.603021918859,CICLISTA,2020-08-01,Varon,26
11996,07:00:00 p.m.,14,AVENIDA,"JUSTO, JUAN B. AV.",-58.435702984175,-34.586070756449,CICLISTA,2020-08-01,Mujer,55
11997,02:40:00 p.m.,10,CALLE,CHIVILCOY,-58.492363894166,-34.620032545181,CICLISTA,2020-08-03,Mujer,36
11998,09:00:00 p.m.,15,CALLE,CHARLONE,-58.460531251345,-34.580772198991,CICLISTA,2020-08-03,Mujer,25
12000,06:08:00 p.m.,10,AVENIDA,BRUSELAS,-58.522938414568,-34.62818532505,CICLISTA,2020-08-04,Varon,50
12001,05:48:00 p.m.,11,AVENIDA,NAZCA AV.,-58.481103390744,-34.612139224711,CICLISTA,2020-08-04,Varon,25
12002,07:30:00 p.m.,11,CALLE,"VARELA, JOSE PEDRO",-58.520511614166,-34.613194970106,CICLISTA,2020-08-04,sd,sd
12003,06:50:00 p.m.,1,CALLE,ESTADOS UNIDOS,-58.367288073143,-34.618195315339,CICLISTA,2020-08-05,Varon,34
12004,04:55:00 p.m.,7,AVENIDA,SAN PEDRITO AV.,-58.469625636653,-34.63125658269,CICLISTA,2020-08-05,Varon,51
12005,08:00:00 p.m.,12,AVENIDA,"BALBIN, RICARDO, DR. AV.",-58.49780748674,-34.553609488424,CICLISTA,2020-08-05,Varon,28
12006,08:00:00 p.m.,14,AVENIDA,"DIAZ, CNEL. AV.",-58.412880415918,-34.59231927355,CICLISTA,2020-08-05,Varon,51
12007,11:25:00 a.m.,11,CALLE,GAVILAN,-58.473592876595,-34.605872707203,CICLISTA,2020-08-06,Varon,61
12008,08:50:00 a.m.,11,CALLE,"GARCIA, JUAN AGUSTIN",-58.475885424432,-34.60705765027,CICLISTA,2020-08-06,Varon,21
12009,09:30:00 p.m.,1,CALLE,BRASIL,-58.378497168021,-34.627487601341,CICLISTA,2020-08-07,Varon,54
12010,01:52:00 p.m.,14,CALLE,GUATEMALA,-58.425384494295,-34.585597415223,CICLISTA,2020-08-07,Varon,22
12011,08:30:00 p.m.,3,AVENIDA,PUEYRREDON AV.,-58.406032175589,-34.608839602994,CICLISTA,2020-08-07,Varon,24
12013,08:30:00 p.m.,14,CALLE,"ACUÃ‘A DE FIGUEROA, FRANCISCO",-58.420784355503,-34.592777783752,CICLISTA,2020-08-08,Varon,32
12016,11:30:00 a.m.,11,AVENIDA,"BEIRO, FRANCISCO AV.",-58.524235091319,-34.613672797117,CICLISTA,2020-08-11,Varon,27
12017,10:00:00 p.m.,5,CALLE,CASTRO,-58.420563372972,-34.624693012912,CICLISTA,2020-08-11,Mujer,56
12018,04:30:00 p.m.,3,CALLE,TUCUMAN,-58.40593162242,-34.601726635706,CICLISTA,2020-08-11,Varon,36
12019,07:00:00 p.m.,10,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",-58.488710528276,-34.641727319424,CICLISTA,2020-08-13,Varon,31
12020,08:45:00 a.m.,12,AVENIDA,"BALBIN, RICARDO, DR. AV.",-58.500738109269,-34.5497951022,CICLISTA,2020-08-13,Mujer,23
12021,02:00:00 p.m.,10,AVENIDA,"JUSTO, JUAN B. AV.",-58.512621069221,-34.633959992626,CICLISTA,2020-08-13,Varon,46
12022,08:15:00 p.m.,6,AVENIDA,DIRECTORIO AV.,-58.445323926004,-34.629524426318,CICLISTA,2020-08-13,Varon,29
12023,10:30:00 p.m.,6,AVENIDA,LA PLATA AV.,-58.427177837417,-34.625133747514,CICLISTA,2020-08-14,Mujer,34
12025,05:30:00 p.m.,4,CALLE,RONDEAU,-58.409144060343,-34.636673319752,CICLISTA,2020-08-15,Mujer,20
12026,12:30:00 p.m.,9,CALLE,PATRON,-58.521341800826,-34.653374481959,CICLISTA,2020-08-15,Varon,29
12027,09:30:00 a.m.,1,CALLE,REPUBLICA BOLIVARIANA DE VENEZUELA,-58.388972712955,-34.614695058461,CICLISTA,2020-08-16,Mujer,28
12028,03:51:00 p.m.,10,CALLE,"VARELA, JOSE PEDRO",-58.525011461885,-34.617445230649,CICLISTA,2020-08-16,Varon,22
12029,10:00:00 p.m.,3,AVENIDA,RIVADAVIA AV.,-58.405968607725,-34.61011987251,CICLISTA,2020-08-16,Varon,41
12030,11:35:00 p.m.,13,AVENIDA,CONGRESO AV.,-58.465784328911,-34.557369221203,CICLISTA,2020-08-17,Varon,21
12033,04:15:00 p.m.,3,AVENIDA,ENTRE RIOS AV.,-58.391760087818,-34.612662120884,CICLISTA,2020-08-17,Varon,48
12034,01:25:00 p.m.,7,AVENIDA,AVELLANEDA AV.,-58.470697640266,-34.625903761812,CICLISTA,2020-08-19,Mujer,35
12035,03:35:00 p.m.,6,CALLE,AVELLANEDA,-58.431678329426,-34.611510249774,CICLISTA,2020-08-19,Mujer,35
12036,03:30:00 p.m.,6,CALLE,"ARANGUREN, JUAN F., DR.",-58.454527454737,-34.619289556047,CICLISTA,2020-08-19,Varon,21
12037,12:45:00 p.m.,7,AVENIDA,NAZCA AV.,-58.469959534808,-34.630510803936,CICLISTA,2020-08-20,Mujer,38
12038,07:40:00 a.m.,9,CALLE,MARTINEZ CASTRO,-58.477408209067,-34.639754274079,CICLISTA,2020-08-20,Varon,38
12039,07:30:00 a.m.,4,CALLE,CALIFORNIA,-58.377564061778,-34.647846990217,CICLISTA,2020-08-21,Varon,51
12040,02:00:00 p.m.,14,AVENIDA,DEL LIBERTADOR AV.,-58.417951659952,-34.573537962811,CICLISTA,2020-08-21,Varon,28
12041,01:41:00 p.m.,6,CALLE,VALLE,-58.43926310643,-34.624858203347,CICLISTA,2020-08-21,Varon,51
12043,04:50:00 p.m.,5,AVENIDA,RIVADAVIA AV.,-58.415825590649,-34.610833904689,CICLISTA,2020-08-21,Varon,48
12044,05:20:00 p.m.,2,AVENIDA,PUEYRREDON AV.,-58.401035578584,-34.591562947281,CICLISTA,2020-08-21,Varon,51
12045,05:00:00 p.m.,4,AVENIDA,LA PLATA AV.,-58.422816272177,-34.642824242514,CICLISTA,2020-08-21,Mujer,31
12046,08:10:00 p.m.,1,AVENIDA,SAN JUAN AV.,-58.380998330204,-34.622149537067,CICLISTA,2020-08-21,Varon,20
12047,08:30:00 a.m.,9,AVENIDA,"JUSTO, JUAN B. AV.",-58.516815827644,-34.633253197955,CICLISTA,2020-08-22,Varon,46
12048,08:30:00 p.m.,3,AVENIDA,RIVADAVIA AV.,-58.399105700633,-34.609697998098,CICLISTA,2020-08-23,Varon,36
12049,04:15:00 p.m.,10,CALLE,"BONIFACIO, JOSE",-58.475922938798,-34.637131807083,CICLISTA,2020-08-23,Mujer,47
12051,02:00:00 p.m.,12,AVENIDA,MACHAIN,-58.487210604887,-34.559046063078,CICLISTA,2020-08-24,varon,15
12052,02:00:00 p.m.,12,AVENIDA,MACHAIN,-58.487210604887,-34.559046063078,CICLISTA,2020-08-24,Mujer,46
12053,05:17:00 p.m.,14,AVENIDA,"ALVAREZ, JULIAN",-58.414063327644,-34.586403950731,PEATON,2020-08-24,Mujer,58
12054,05:45:00 p.m.,12,CALLE,GRIVEO,-58.500350178607,-34.582458257938,CICLISTA,2020-08-24,Varon,24
12055,09:40:00 p.m.,14,CALLE,REPUBLICA DE LA INDIA,-58.416148625721,-34.580725842181,CICLISTA,2020-08-24,sd,sd
12056,12:46:00 p.m.,6,AVENIDA,SAN MARTIN AV.,-58.453825304767,-34.605886325122,CICLISTA,2020-08-25,Varon,26
12057,02:30:00 p.m.,10,AVENIDA,RIVADAVIA AV.,-58.503937600841,-34.638084783484,CICLISTA,2020-08-25,Mujer,49
12058,01:30:00 p.m.,7,CALLE,BARCO CENTENERA DEL,-58.435839461323,-34.63404544261,CICLISTA,2020-08-25,Varon,57
12059,12:00:00 p.m.,9,AVENIDA,"PERON, EVA AV.",-58.478177685368,-34.657332202383,CICLISTA,2020-08-26,Varon,49
12060,01:15:00 p.m.,12,CALLE,BLANCO ENCALADA,-58.478408801288,-34.570773283039,CICLISTA,2020-08-26,Varon,66
12061,04:30:00 p.m.,13,AVENIDA,DEL LIBERTADOR AV.,-58.455041548556,-34.548644926551,CICLISTA,2020-08-27,Mujer,28
12062,01:36:00 p.m.,11,CALLE,"BUFANO, ALFREDO R.",-58.472901795494,-34.611236684555,CICLISTA,2020-08-27,sd,sd
12063,03:00:00 p.m.,10,CALLE,MERCEDES,-58.49436818475,-34.619950078362,CICLISTA,2020-08-27,Mujer,19
12064,04:00:00 p.m.,2,AVENIDA,SANTA FE AV.,-58.408804067326,-34.590380891346,CICLISTA,2020-08-27,Mujer,24
12065,07:20:00 p.m.,1,AVENIDA,DE LOS ITALIANOS AV.,-58.361540695303,-34.604636183145,CICLISTA,2020-08-27,Mujer,39
12066,05:10:00 p.m.,11,CALLE,TINOGASTA,-58.496332990937,-34.601137344547,CICLISTA,2020-08-27,Mujer,50
12067,12:00:00 a.m.,2,CALLE,BERUTI,-58.408281958356,-34.588167286893,CICLISTA,2020-08-28,Varon,33
12068,01:45:00 p.m.,2,AVENIDA,PUEYRREDON AV.,-58.403057235171,-34.595840014614,CICLISTA,2020-08-28,Varon,32
12069,04:00:00 p.m.,15,CALLE,"OROÃ‘O, NICASIO",-58.459930164905,-34.599513700549,CICLISTA,2020-08-28,Mujer,26
12070,10:35:00 p.m.,11,CALLE,TINOGASTA,-58.49720387592,-34.601427026703,CICLISTA,2020-08-29,Varon,25
12071,11:20:00 a.m.,8,AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",-58.479767858452,-34.691531969258,CICLISTA,2020-08-29,Mujer,52
12072,07:11:00 p.m.,10,CALLE,DOLORES,-58.476163140525,-34.633920835398,CICLISTA,2020-08-29,Varon,47
12073,08:22:00 p.m.,7,AVENIDA,RIESTRA AV.,-58.434924338002,-34.646235294321,CICLISTA,2020-08-31,Mujer,38
12075,10:00:00 a.m.,1,CALLE,"ALVEAR, MARCELO T. DE",-58.38565298071,-34.59697076616,CICLISTA,2020-09-01,Varon,30
12076,09:10:00 a.m.,7,AVENIDA,NAZCA AV.,-58.470659373706,-34.628423065429,PEATON,2020-09-01,Mujer,51
12077,03:15:00 p.m.,6,CALLE,ESPINOSA,-58.449162859903,-34.615906122231,CICLISTA,2020-09-02,Varon,26
12078,12:39:00 p.m.,14,AVENIDA,"DIAZ, CNEL. AV.",-58.409031441319,-34.587558949916,CICLISTA,2020-09-03,Varon,32
12080,05:25:00 p.m.,5,CALLE,BILLINGHURST,-58.415471607431,-34.602651536625,CICLISTA,2020-09-03,Mujer,30
12081,12:00:00 a.m.,5,CALLE,GASCON,-58.424341526399,-34.604495211421,CICLISTA,2020-09-03,Mujer,41
12082,04:05:00 p.m.,7,AVENIDA,LA PLATA AV.,-58.426307420042,-34.629964945387,CICLISTA,2020-09-04,Varon,25
12083,08:15:00 p.m.,15,CALLE,CAMARGO,-58.442730808764,-34.598102979589,CICLISTA,2020-09-04,Mujer,30
12084,01:00:00 p.m.,15,AVENIDA,"JUSTO, JUAN B. AV.",-58.444301374112,-34.594763673349,CICLISTA,2020-09-05,Varon,22
