,ID,FECHA,HORA,LUGAR_DEL_HECHO,TIPO_DE_CALLE,Calle,Ubicacion del accidente,Dirección Normalizada,COMUNA,pos x,pos y,PARTICIPANTES,ACUSADO,ROL,VICTIMA,SEXO,EDAD
285,20180005,2018-01-09,22:30:00,Paseo Colon Av. 1019,AVENIDA,PASEO COLON AV.,MITAD DE CUADRA,PASEO COLON AV. 1019,1,-58.36907201,-34.61953517,PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,MASCULINO,54
286,20180006,2018-01-10,21:15:00,Valle y Barco Centenera Del,CALLE,VALLE,INTERSECCION,VALLE y BARCO CENTENERA DEL,6,-58.44062219,-34.62499107,BICICLETA-PASAJEROS,PASAJEROS,CICLISTA,BICICLETA,FEMENINO,45
287,20180007,2018-01-11,02:30:00,AU Perito Moreno  KM 0.6,AUTOPISTA,AUTOPISTA PERITO MORENO,AUTOPISTA,AUTOPISTA PERITO MORENO KM. 0.6,9,-58.52502765,-34.63601265,AUTO-AUTO,AUTO,CONDUCTOR,AUTO,MASCULINO,46
288,20180008,2018-01-12,17:50:00,"Huergo, Ing. Av. e Independencia Av.",AVENIDA,"HUERGO, ING. AV.",INTERSECCION,"HUERGO, ING. AV. e INDEPENDENCIA AV.",1,-58.36659655,-34.61687778,MOTO-CARGAS,CARGAS,CONDUCTOR,MOTO,FEMENINO,32
289,20180009,2018-01-14,02:00:00,"Pilcomayo y Brown, Alte. Av.",AVENIDA,PILCOMAYO,INTERSECCION,"PILCOMAYO y BROWN, ALTE. AV.",4,-58.36737389,-34.62763661,MOTO-MOTO,MOTO,CONDUCTOR,MOTO,MASCULINO,19
290,20180010,2018-01-18,05:10:00,"Cervantes y Belaustegui, Luis, Dr.",CALLE,CERVANTES,INTERSECCION,"CERVANTES y BELAUSTEGUI, LUIS, DR.",10,-58.49807953,-34.63038658,MOTO-CARGAS,CARGAS,CONDUCTOR,MOTO,MASCULINO,40
291,20180011,2018-01-19,10:30:00,Callao y Vte. Lopez,AVENIDA,CALLAO AV.,INTERSECCION,"CALLAO AV. y LOPEZ, VICENTE",2,-58.39092703,-34.59088447,PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,MASCULINO,84
292,20180012,2018-01-26,13:30:00,"Oliden y Chilavert, Martiniano, Coronel",CALLE,OLIDEN,INTERSECCION,"OLIDEN y CHILAVERT, MARTINIANO, CORONEL",8,-58.46912006,-34.68049201,MOTO-PASAJEROS,PASAJEROS,CONDUCTOR,MOTO,MASCULINO,20
293,20180013,2018-01-28,08:15:00,Congreso Av. y Galvan,AVENIDA,CONGRESO AV.,INTERSECCION,CONGRESO AV. y GALVAN,12,-58.48661286,-34.56786129,MOTO-AUTO,AUTO,CONDUCTOR,MOTO,MASCULINO,44
294,20180014,2018-01-31,20:00:00,"Moreno, Perito Av. y Rivera Indarte",AVENIDA,"MORENO, PERITO AV.",INTERSECCION,"MORENO, PERITO AV. y RIVERA INDARTE AV.",7,-58.44074927,-34.65080597,PEATON-MOTO,MOTO,PEATON,PEATON,MASCULINO,SD
295,20180015,2018-02-06,01:00:00,Australia Av. 2800,AVENIDA,AUSTRALIA AV.,MITAD DE CUADRA,AUSTRALIA AV. 2800,4,-58.38636298,-34.64684275,MOTO-PASAJEROS,PASAJEROS,CONDUCTOR,MOTO,MASCULINO,28
296,20180015,2018-02-06,01:00:00,Australia Av. 2800,AVENIDA,AUSTRALIA AV.,MITAD DE CUADRA,AUSTRALIA AV. 2800,4,-58.38636298,-34.64684275,MOTO-PASAJEROS,PASAJEROS,PASAJERO_ACOMPAÑANTE,MOTO,MASCULINO,19
297,20180016,2018-02-15,10:15:00,"Del Libertador Av. y Ramos Mejia, Jose Maria, Dr. Av.",AVENIDA,DEL LIBERTADOR AV.,INTERSECCION,"DEL LIBERTADOR AV. y RAMOS MEJIA, JOSE MARIA, DR. AV.",1,-58.37533517,-34.59276462,MOTO-CARGAS,CARGAS,CONDUCTOR,MOTO,MASCULINO,31
298,20180017,2018-02-17,04:15:00,San Pedrito Av. y Rivadavia Av.,AVENIDA,SAN PEDRITO AV.,INTERSECCION,SAN PEDRITO AV. y RIVADAVIA AV.,7,-58.46963952,-34.63070603,PEATON-AUTO,AUTO,PEATON,PEATON,MASCULINO,35
299,20180018,2018-02-17,07:15:00,"Isabel La Catolica y Salvadores, Cnel.",CALLE,ISABEL LA CATOLICA,INTERSECCION,"ISABEL LA CATOLICA y SALVADORES, CNEL.",4,-58.37207554,-34.64543658,MOTO-CARGAS,CARGAS,CONDUCTOR,MOTO,MASCULINO,26
300,20180019,2018-02-17,12:30:00,Las Heras General Av. y Callao Av.,AVENIDA,LAS HERAS GENERAL AV.,INTERSECCION,LAS HERAS GENERAL AV. y CALLAO AV.,2,-58.39189441,-34.59176378,PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,FEMENINO,80
301,20180020,2018-02-19,22:00:00,Fernandez de la Cruz Subida AU Héctor J. Cámpora,AUTOPISTA,AUTOPISTA PRESIDENTE HECTOR J. CAMPORA,AUTOPISTA,"FERNANDEZ DE LA CRUZ F., GRAL. AV. y AUTOPISTA PRESIDENTE HECTOR J. CAMPORA",8,-58.45012957,-34.66518343,MOTO-CARGAS,CARGAS,CONDUCTOR,MOTO,MASCULINO,26
302,20180021,2018-02-22,10:45:00,AMANCIO ALCORTA Y ZAVALETA,AVENIDA,"ALCORTA, AMANCIO AV.",INTERSECCION,"ALCORTA, AMANCIO AV. y ZAVALETA",4,-58.40184094,-34.64546845,PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,FEMENINO,62
303,20180022,2018-02-24,00:00:00,"Montes De Oca, Manuel y Olavarria",AVENIDA,"MONTES DE OCA, MANUEL AV.",INTERSECCION,"MONTES DE OCA, MANUEL AV. y OLAVARRIA",4,-58.37441153,-34.63966783,MOTO-CARGAS,CARGAS,CONDUCTOR,MOTO,MASCULINO,28
304,20180023,2018-02-24,06:00:00,Barco Centenera Del y Rosario,CALLE,BARCO CENTENERA DEL,INTERSECCION,BARCO CENTENERA DEL y ROSARIO,6,-58.44110156,-34.62082399,MOTO-AUTO,AUTO,CONDUCTOR,MOTO,MASCULINO,28
305,20180024,2018-02-28,23:00:00,Alvarez Thomas Av. y Donado,AVENIDA,ALVAREZ THOMAS AV.,INTERSECCION,ALVAREZ THOMAS AV. y DONADO,15,-58.47087351,-34.57827342,PEATON-CARGAS,CARGAS,PEATON,PEATON,MASCULINO,70
306,20180025,2018-03-04,22:30:00,Av. Avellaneda y Av. Boyacá,AVENIDA,AVELLANEDA AV.,INTERSECCION,AVELLANEDA AV. y BOYACA AV.,7,-58.45962210,-34.62245140,PEATON-AUTO,AUTO,PEATON,PEATON,MASCULINO,70
307,20180026,2018-03-09,04:45:00,"Rabanal, Francisco, Intendente Av. y Saenz Av.",AVENIDA,"RABANAL, FRANCISCO, INTENDENTE AV.",INTERSECCION,"RABANAL, FRANCISCO, INTENDENTE AV. y SAENZ AV.",4,-58.41657793,-34.65476216,MOVIL-CARGAS,CARGAS,CONDUCTOR,MOVIL,MASCULINO,24
308,20180026,2018-03-09,04:45:00,"Rabanal, Francisco, Intendente Av. y Saenz Av.",AVENIDA,"RABANAL, FRANCISCO, INTENDENTE AV.",INTERSECCION,"RABANAL, FRANCISCO, INTENDENTE AV. y SAENZ AV.",4,-58.41657793,-34.65476216,MOVIL-CARGAS,CARGAS,PASAJERO_ACOMPAÑANTE,MOVIL,MASCULINO,30
309,20180027,2018-03-11,23:00:00,Castro y Rondeau,CALLE,CASTRO,INTERSECCION,CASTRO y RONDEAU,5,-58.41911301,-34.63722107,PEATON-MOTO,MOTO,PEATON,PEATON,FEMENINO,74
310,20180028,2018-03-13,15:45:00,"Bilbao, Francisco Av. y Azul",AVENIDA,"BILBAO, FRANCISCO AV.",INTERSECCION,"BILBAO, FRANCISCO AV. y AZUL",9,-58.47120586,-34.64251042,PEATON-CARGAS,CARGAS,PEATON,PEATON,MASCULINO,71
311,20180029,2018-03-15,18:00:00,Nazca Av. y Gaona Av.,AVENIDA,NAZCA AV.,INTERSECCION,NAZCA AV. y GAONA AV.,11,-58.47418944,-34.62049672,MOTO-AUTO,AUTO,CONDUCTOR,MOTO,MASCULINO,26
312,20180030,2018-03-20,01:30:00,Plaza y Alvarez Thomas Av.,AVENIDA,PLAZA,INTERSECCION,PLAZA y ALVAREZ THOMAS AV.,15,-58.46720441,-34.57905579,MOTO-MOTO,MOTO,CONDUCTOR,MOTO,MASCULINO,24
313,20180031,2018-03-28,10:15:00,"Gaona Av. y Artigas, Jose Gervasio, Gral.",AVENIDA,GAONA AV.,INTERSECCION,"GAONA AV. y ARTIGAS, JOSE GERVASIO, GRAL.",11,-58.46909362,-34.61779710,MOTO-CARGAS,CARGAS,CONDUCTOR,MOTO,MASCULINO,31
314,20180032,2018-04-02,13:00:00,Cabildo Av. y Aguilar,AVENIDA,CABILDO AV.,INTERSECCION,CABILDO AV. y AGUILAR,13,-58.44704343,-34.56888640,PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,MASCULINO,70
315,20180033,2018-04-07,07:30:00,Camarones y Lope De Vega Av.,AVENIDA,CAMARONES,INTERSECCION,CAMARONES y LOPE DE VEGA AV.,10,-58.50535541,-34.62902048,MOTO-CARGAS,CARGAS,CONDUCTOR,MOTO,FEMENINO,42
316,20180034,2018-04-11,18:15:00,Santa Fe Av. 2320,AVENIDA,SANTA FE AV.,MITAD DE CUADRA,SANTA FE AV. 2320,2,-58.40021675,-34.59522198,PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,MASCULINO,24
317,20180035,2018-04-12,16:45:00,Av. Rivadavia 6950,AVENIDA,RIVADAVIA AV.,MITAD DE CUADRA,RIVADAVIA AV. 6950,7,-58.46325991,-34.62919627,PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,FEMENINO,39
318,20180036,2018-04-13,23:15:00,Av. San Martín y Argerich,AVENIDA,SAN MARTIN AV.,INTERSECCION,SAN MARTIN AV. y ARGERICH,15,-58.49471482,-34.59694755,MOTO-AUTO,AUTO,CONDUCTOR,MOTO,MASCULINO,37
319,20180037,2018-04-18,18:45:00,"Cordoba Av. y Uriburu Jose E., Pres.",AVENIDA,CORDOBA AV.,INTERSECCION,"CORDOBA AV. y URIBURU JOSE E., PRES.",2,-58.39872610,-34.59975962,PEATON-CARGAS,CARGAS,PEATON,PEATON,MASCULINO,84
320,20180038,2018-04-20,17:10:00,AV. RIVADAVIA 1571,AVENIDA,RIVADAVIA AV.,MITAD DE CUADRA,RIVADAVIA AV. 1571,1,-58.38872177,-34.60885045,PEATON-AUTO,AUTO,PEATON,PEATON,FEMENINO,59
321,20180038,2018-04-20,17:10:00,AV. RIVADAVIA 1571,AVENIDA,RIVADAVIA AV.,MITAD DE CUADRA,RIVADAVIA AV. 1571,1,-58.38872177,-34.60885045,PEATON-AUTO,AUTO,PEATON,PEATON,MASCULINO,61
322,20180039,2018-04-21,22:15:00,AUTOPISTA LUGONES KM 4.7,AUTOPISTA,"LUGONES, LEOPOLDO AV.",AUTOPISTA,AUTOPISTA,14,-58.380736,-34.626967,PEATON-AUTO,AUTO,PEATON,PEATON,MASCULINO,37
323,20180040,2018-04-27,11:00:00,Ramon Freire y Virrey Olaguer y Feliu,CALLE,"FREIRE, RAMON, CAP. GRAL.",INTERSECCION,"FREIRE, RAMON, CAP. GRAL. y OLAGUER Y FELIU, VIRREY",13,-58.45686132,-34.57305993,PEATON-CARGAS,CARGAS,PEATON,PEATON,FEMENINO,SD
324,20180041,2018-04-27,13:30:00,"La Plata Av. y Fernandez De La Cruz, F., Gral. Av.",AVENIDA,LA PLATA AV.,INTERSECCION,"LA PLATA AV. y FERNANDEZ DE LA CRUZ, F., GRAL. AV.",4,-58.42281627,-34.64282424,PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,FEMENINO,78
325,20180042,2018-04-27,18:43:00,BRANDSEN y PERDRIEL,CALLE,BRANDSEN,INTERSECCION,BRANDSEN y PERDRIEL,4,-58.38666024,-34.63953396,MOTO-CARGAS,CARGAS,PASAJERO_ACOMPAÑANTE,MOTO,MASCULINO,23
326,20180043,2018-04-28,06:30:00,"Vilardebo, Teodoro y Alvarez Jonte Av.",AVENIDA,"VILARDEBO, TEODORO",INTERSECCION,"VILARDEBO, TEODORO y ALVAREZ JONTE AV.",11,-58.49122843,-34.61207587,MOTO-AUTO,AUTO,CONDUCTOR,MOTO,MASCULINO,25
327,20180044,2018-04-28,09:00:00,Alberti e Independencia Av.,AVENIDA,ALBERTI,INTERSECCION,ALBERTI e INDEPENDENCIA AV.,3,-58.40098306,-34.61866627,PEATON-AUTO,AUTO,PEATON,PEATON,FEMENINO,50
328,20180045,2018-04-30,07:00:00,Alvarez Thomas Av. 879,AVENIDA,ALVAREZ THOMAS AV.,MITAD DE CUADRA,ALVAREZ THOMAS AV. 879,13,-58.45448963,-34.57916920,AUTO-CARGAS,CARGAS,CONDUCTOR,AUTO,MASCULINO,60
329,20180046,2018-05-02,03:15:00,Av. Gral. Paz y Av. Rivadavia,GRAL PAZ,"PAZ, GRAL. AV.",INTERSECCION,"PAZ, GRAL. AV. y RIVADAVIA AV.",9,-58.52927982,-34.63931752,PEATON-AUTO,AUTO,PEATON,PEATON,MASCULINO,11
330,20180047,2018-05-08,19:00:00,Av. Corrientes y Av. Dorrego,AVENIDA,CORRIENTES AV.,INTERSECCION,CORRIENTES AV. y DORREGO AV.,15,-58.44759966,-34.59170240,PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,MASCULINO,82
331,20180048,2018-05-09,10:30:00,Rivadavia Av. y Pedernera,AVENIDA,RIVADAVIA AV.,INTERSECCION,RIVADAVIA AV. y PEDERNERA,7,-58.46411215,-34.62925068,PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,MASCULINO,57
332,20180049,2018-05-11,19:15:00,Quesada 2300,CALLE,QUESADA,MITAD DE CUADRA,QUESADA 2300,13,-58.46213220,-34.55395823,PEATON-AUTO,AUTO,PEATON,PEATON,FEMENINO,40
333,20180050,2018-05-14,18:45:00,Cabildo Av. y Juramento Av.,AVENIDA,CABILDO AV.,INTERSECCION,CABILDO AV. y JURAMENTO AV.,13,-58.45669422,-34.56203610,PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,FEMENINO,47
334,20180051,2018-05-15,21:15:00,"California y Carbonari, Francisco, Cmte.",CALLE,CALIFORNIA,INTERSECCION,"CALIFORNIA y CARBONARI, FRANCISCO, CMTE.",4,-58.35977160,-34.64341878,PEATON-AUTO,AUTO,PEATON,PEATON,FEMENINO,57
335,20180052,2018-05-18,20:30:00,"Carril, Salvador Maria Del Av. y Nazca",AVENIDA,"CARRIL, SALVADOR MARIA DEL AV.",INTERSECCION,"CARRIL, SALVADOR MARIA DEL AV. y NAZCA",15,-58.49820145,-34.59070093,PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,MASCULINO,78
336,20180053,2018-05-20,02:30:00,San Luis y Aguero,CALLE,SAN LUIS,INTERSECCION,SAN LUIS y AGUERO,3,-58.41059280,-34.59939180,MOTO-AUTO,AUTO,CONDUCTOR,MOTO,MASCULINO,43
337,20180054,2018-05-22,11:15:00,Lugones 2430,CALLE,LUGONES,MITAD DE CUADRA,LUGONES 2430,12,-58.47969138,-34.57121563,PEATON-BICICLETA,BICICLETA,PEATON,PEATON,FEMENINO,86
338,20180055,2018-05-29,07:30:00,Independencia Av. y Jujuy Av.,AVENIDA,INDEPENDENCIA AV.,INTERSECCION,INDEPENDENCIA AV. y JUJUY AV.,3,-58.40351561,-34.61883916,MOTO-AUTO,AUTO,CONDUCTOR,MOTO,MASCULINO,21
339,20180056,2018-06-02,13:00:00,Av. Rivadavia 11050,AVENIDA,RIVADAVIA AV.,MITAD DE CUADRA,RIVADAVIA AV. 11050,9,-58.51973844,-34.63918987,PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,FEMENINO,69
340,20180057,2018-06-03,03:30:00,Combate De Los Pozos y Humberto 1°,CALLE,COMBATE DE LOS POZOS,INTERSECCION,COMBATE DE LOS POZOS y HUMBERTO 1Â°,3,-58.39311376,-34.62163006,MOTO-PASAJEROS,PASAJEROS,CONDUCTOR,MOTO,MASCULINO,33
341,20180058,2018-06-03,06:30:00,Cordoba Av. y Thames,AVENIDA,CORDOBA AV.,INTERSECCION,CORDOBA AV. y THAMES,15,-58.43531242,-34.59082159,MOTO-AUTO,AUTO,CONDUCTOR,MOTO,MASCULINO,26
342,20180059,2018-06-08,06:20:00,"Garay, Juan De Av. y Sanchez De Loria",AVENIDA,"GARAY, JUAN DE AV.",INTERSECCION,"GARAY, JUAN DE AV. y SANCHEZ DE LORIA",5,-58.41178165,-34.63035454,MOTO-MOVIL,OTRO,CONDUCTOR,MOTO,MASCULINO,54
343,20180060,2018-06-08,12:50:00,"Lavalle y Alem, Leandro N. Av.",AVENIDA,LAVALLE,INTERSECCION,"LAVALLE y ALEM, LEANDRO N. AV.",1,-58.37048800,-34.60189492,PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,MASCULINO,51
344,20180061,2018-06-10,11:15:00,Estados Unidos y Pichincha,CALLE,ESTADOS UNIDOS,INTERSECCION,ESTADOS UNIDOS y PICHINCHA,3,-58.39883882,-34.61964833,MOTO-MOTO,MOTO,CONDUCTOR,MOTO,MASCULINO,51
345,20180062,2018-06-14,01:00:00,Rosario y Barco Centenera Del,CALLE,ROSARIO,INTERSECCION,ROSARIO y BARCO CENTENERA DEL,6,-58.44110156,-34.62082399,PEATON-CARGAS,CARGAS,PEATON,PEATON,MASCULINO,32
346,20180063,2018-06-16,21:15:00,Av. Leandro N. Alem y Viamonte,AVENIDA,"ALEM, LEANDRO N. AV.",INTERSECCION,"ALEM, LEANDRO N. AV. y VIAMONTE",1,-58.37093138,-34.59952725,PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,FEMENINO,28
347,20180064,2018-06-25,01:15:00,Varela Av. y Primera Junta,AVENIDA,VARELA AV.,INTERSECCION,VARELA AV. y PRIMERA JUNTA,7,-58.45855262,-34.63953253,AUTO-CARGAS,CARGAS,CONDUCTOR,AUTO,MASCULINO,30
348,20180065,2018-06-26,17:30:00,"Pellegrini, Carlos y Juncal",CALLE,"PELLEGRINI, CARLOS",INTERSECCION,"PELLEGRINI, CARLOS y JUNCAL",1,-58.38161909,-34.59283447,MOTO-CARGAS,CARGAS,CONDUCTOR,MOTO,MASCULINO,35
349,20180066,2018-06-28,11:00:00,Av. Corrientes y Av. Federico Lacroze,AVENIDA,CORRIENTES AV.,INTERSECCION,"CORRIENTES AV. y LACROZE, FEDERICO AV.",15,-58.45511899,-34.58698157,PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,MASCULINO,73
350,20180067,2018-06-29,16:15:00,"Montes De Oca, Manuel y Finochietto Enrique Dr.",AVENIDA,"MONTES DE OCA, MANUEL AV.",INTERSECCION,"MONTES DE OCA, MANUEL AV. y FINOCHIETTO ENRIQUE DR.",4,-58.37724226,-34.62973033,PASAJEROS-AUTO,AUTO,PASAJERO_ACOMPAÑANTE,PASAJEROS,FEMENINO,81
351,20180068,2018-07-01,09:00:00,"Carabobo Av. y Alberdi, Juan Bautista Av.",AVENIDA,CARABOBO AV.,INTERSECCION,"CARABOBO AV. y ALBERDI, JUAN BAUTISTA AV.",7,-58.45546217,-34.62930339,MOTO-AUTO,AUTO,CONDUCTOR,MOTO,MASCULINO,21
352,20180069,2018-07-04,21:45:00,Córdoba Av. 2215,AVENIDA,CORDOBA AV.,MITAD DE CUADRA,CORDOBA AV. 2215,2,-58.39897064,-34.59954925,BICICLETA-PASAJEROS,PASAJEROS,CICLISTA,BICICLETA,MASCULINO,20
353,20180070,2018-07-07,15:45:00,"Estados Unidos y Urquiza, Gral.",CALLE,ESTADOS UNIDOS,INTERSECCION,"ESTADOS UNIDOS y URQUIZA, GRAL.",3,-58.40917826,-34.62126274,MOTO-PASAJEROS,PASAJEROS,CONDUCTOR,MOTO,MASCULINO,33
354,20180071,2018-07-10,17:50:00,Moreno y Av. Huergo,AVENIDA,MORENO,INTERSECCION,"MORENO y HUERGO, ING. AV.",1,-58.36726348,-34.61099738,MOTO-CARGAS,CARGAS,CONDUCTOR,MOTO,MASCULINO,SD
355,20180072,2018-07-11,13:15:00,"AU Dellepiane kilometro 0.0, altura calle Montiel, sentido hacia el Centro Porteño",AUTOPISTA,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,AUTOPISTA,AUTOPISTA DELLEPIANE LUIS TTE. GRAL. y MONTIEL,8,-58.48267426,-34.68454456,MOTO-CARGAS,CARGAS,CONDUCTOR,MOTO,MASCULINO,27
356,20180073,2018-07-11,15:45:00,"Iriarte, Gral. Av. 3400",AVENIDA,"IRIARTE, GRAL. AV.",MITAD DE CUADRA,"IRIARTE, GRAL. AV. 3400",4,-58.39546165,-34.65168841,PEATON-CARGAS,CARGAS,PEATON,PEATON,FEMENINO,67
357,20180074,2018-07-14,06:04:00,AV. JUAN B. ALBERDI 2968,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",MITAD DE CUADRA,"ALBERDI, JUAN BAUTISTA AV. 2968",7,-58.46941984,-34.63376545,AUTO-CARGAS,CARGAS,CONDUCTOR,AUTO,MASCULINO,25
358,20180075,2018-07-15,07:30:00,Del Libertador Av. y Ortiz De Ocampo,AVENIDA,DEL LIBERTADOR AV.,INTERSECCION,DEL LIBERTADOR AV. y ORTIZ DE OCAMPO,14,-58.40367321,-34.58129246,PEATON-AUTO,AUTO,PEATON,PEATON,MASCULINO,23
359,20180076,2018-07-16,09:30:00,"Chavez, Jorge y Paz, Gral. Av.",CALLE,"CHAVEZ, JORGE",INTERSECCION,"CHAVEZ, JORGE y PAZ, GRAL. AV.",9,-58.52932872,-34.65014993,AUTO-CARGAS,CARGAS,CONDUCTOR,AUTO,MASCULINO,73
360,20180077,2018-07-16,23:15:00,"Urquiza, Gral. y Estados Unidos",CALLE,"URQUIZA, GRAL.",INTERSECCION,"URQUIZA, GRAL. y ESTADOS UNIDOS",3,-58.40917826,-34.62126274,AUTO-CARGAS,CARGAS,CONDUCTOR,AUTO,MASCULINO,58
361,20180078,2018-07-21,06:15:00,Paraguay y Sánchez De Bustamante,CALLE,PARAGUAY,INTERSECCION,PARAGUAY y SANCHEZ DE BUSTAMANTE,2,-58.41264127,-34.59473294,PEATON-AUTO,AUTO,PEATON,PEATON,MASCULINO,27
362,20180079,2018-07-23,07:15:00,"De Los Corrales Av. y Paz, Gral. Av.",GRAL PAZ,DE LOS CORRALES AV.,INTERSECCION,"DE LOS CORRALES AV. y PAZ, GRAL. AV.",9,-58.50877521,-34.66977709,PEATON-CARGAS,CARGAS,PEATON,PEATON,MASCULINO,SD
363,20180080,2018-07-25,22:22:00,"Alberdi, Juan Bautista Av. y Carhue",AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",INTERSECCION,"ALBERDI, JUAN BAUTISTA AV. y CARHUE",9,-58.51232237,-34.65903530,PEATON-AUTO,AUTO,PEATON,PEATON,MASCULINO,26
364,20180081,2018-07-29,06:30:00,Castañares Av. y Rivera Indarte Av.,AVENIDA,CASTANARES AV.,INTERSECCION,CASTAÃ‘ARES AV. y RIVERA INDARTE AV.,7,-58.44744156,-34.64567171,MULTIPLE,MULTIPLE,PEATON,PEATON,MASCULINO,35
365,20180082,2018-08-01,15:53:00,"Larrazabal y Garzon, Eugenio, Gral. Av.",AVENIDA,LARRAZABAL,INTERSECCION,"LARRAZABAL y GARZON, EUGENIO, GRAL. AV.",9,-58.49441273,-34.65869968,MOTO-CARGAS,CARGAS,CONDUCTOR,MOTO,FEMENINO,17
366,20180083,2018-08-02,05:20:00,"Paz, Gral. Av. y Fernandez De La Cruz, F., Gral. Av.",GRAL PAZ,"PAZ, GRAL. AV.",INTERSECCION,"PAZ, GRAL. AV. y FERNANDEZ DE LA CRUZ, F., GRAL. AV.",8,-58.47976785,-34.69153196,MOTO-CARGAS,CARGAS,CONDUCTOR,MOTO,MASCULINO,SD
367,20180084,2018-08-03,07:25:00,Av. Alicia Moreau de Justo y Cochabamba,AVENIDA,"MOREAU DE JUSTO, ALICIA AV.",INTERSECCION,"MOREAU DE JUSTO, ALICIA AV. y COCHABAMBA",1,-58.36523349,-34.62260331,PEATON-CARGAS,CARGAS,PEATON,PEATON,MASCULINO,45
368,20180085,2018-08-03,18:16:00,"Entre Rios Av. y Garay, Juan De Av.",AVENIDA,ENTRE RIOS AV.,INTERSECCION,"ENTRE RIOS AV. y GARAY, JUAN DE AV.",3,-58.39118948,-34.62704273,MOTO-PASAJEROS,PASAJEROS,PASAJERO_ACOMPAÑANTE,MOTO,FEMENINO,22
369,20180085,2018-08-03,18:16:00,"Entre Rios Av. y Garay, Juan De Av.",AVENIDA,ENTRE RIOS AV.,INTERSECCION,"ENTRE RIOS AV. y GARAY, JUAN DE AV.",3,-58.39118948,-34.62704273,MOTO-PASAJEROS,PASAJEROS,CONDUCTOR,MOTO,MASCULINO,30
370,20180086,2018-08-10,21:44:00,Directorio Av. y Guardia Nacional,AVENIDA,DIRECTORIO AV.,INTERSECCION,DIRECTORIO AV. y GUARDIA NACIONAL,9,-58.49019551,-34.65015854,PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,MASCULINO,40
371,20180087,2018-08-15,19:20:00,Pavon Av. Y Colombres,AVENIDA,PAVON AV.,INTERSECCION,PAVON AV. y COLOMBRES,5,-58.41644362,-34.63023775,PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,MASCULINO,75
372,20180088,2018-08-17,16:36:00,Av. Gral. Paz y Av. Dr. Ricardo Balbín,GRAL PAZ,"PAZ, GRAL. AV.",INTERSECCION,"PAZ, GRAL. AV. y BALBIN, RICARDO, DR. AV.",12,-58.50073810,-34.54979510,MOTO-CARGAS,CARGAS,CONDUCTOR,MOTO,MASCULINO,SD
373,20180089,2018-08-17,17:56:00,Pichincha Av. y Brasil,AVENIDA,PICHINCHA AV.,INTERSECCION,PICHINCHA AV. y BRASIL,4,-58.39626094,-34.63036565,PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,MASCULINO,80
374,20180090,2018-08-18,10:34:00,27 De Febrero Av. y Pergamino,AVENIDA,27 DE FEBRERO AV.,INTERSECCION,27 DE FEBRERO AV. y PERGAMINO,8,-58.43284809,-34.67051543,MOTO-AUTO,AUTO,CONDUCTOR,MOTO,MASCULINO,27
375,20180091,2018-08-19,18:47:00,AU Perito Moreno KM 1.8 ALTURA BARRAGAN SENTIDO PBA,AUTOPISTA,AUTOPISTA PERITO MORENO,INTERSECCION,AUTOPISTA PERITO MORENO y BARRAGAN,9,-58.52280139,-34.63659934,AUTO-AUTO,AUTO,PASAJERO_ACOMPAÑANTE,AUTO,FEMENINO,23
376,20180092,2018-08-20,08:20:00,Cordoba Av. y Gascon,AVENIDA,CORDOBA AV.,INTERSECCION,CORDOBA AV. y GASCON,14,-58.42336930,-34.59774487,MOTO-AUTO,AUTO,CONDUCTOR,MOTO,MASCULINO,23
377,20180093,2018-08-20,08:41:00,15 De Noviembre De 1889 1513,CALLE,15 DE NOVIEMBRE DE 1889,MITAD DE CUADRA,15 DE NOVIEMBRE DE 1889 1513,1,-58.38691681,-34.63105973,PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,MASCULINO,24
378,20180094,2018-08-23,05:35:00,"Salguero, Jeronimo y Beruti",CALLE,"SALGUERO, JERONIMO",INTERSECCION,"SALGUERO, JERONIMO y BERUTI",14,-58.41169020,-34.58579880,MOTO-PASAJEROS,PASAJEROS,CONDUCTOR,MOTO,MASCULINO,32
